Case ID,Activity,Timestamp,Resource,issue_sentiment,issue_emotion,issue_user_type,pr_user_type,issue_labels
554091465,PR Created,2020-01-23 11:12:12+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
554091465,Issue Closed,2020-05-19 14:49:10+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
554091465,PR Closed,2020-05-19 14:49:10+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
554091465,Issue Updated,2020-05-19 14:49:14+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
554091465,PR Updated,2020-05-19 14:49:14+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
554244266,Issue Created,2020-01-23 15:52:08+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554244266,PR Created,2020-01-23 15:52:08+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554244266,Issue Closed,2020-03-23 14:23:38+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554244266,PR Closed,2020-03-23 14:23:38+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554244266,Issue Updated,2020-05-26 05:04:29+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554244266,PR Updated,2020-05-26 05:04:29+00:00,ffoodd,0.7783,neutral,User,User,"docs,v5"
554265733,Issue Created,2020-01-23 16:27:13+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
554265733,PR Created,2020-01-23 16:27:13+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
554265733,Issue Closed,2020-02-06 07:01:03+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
554265733,PR Closed,2020-02-06 07:01:03+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
554265733,Issue Updated,2020-02-12 11:53:26+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
554265733,PR Updated,2020-02-12 11:53:26+00:00,ffoodd,0.0258,neutral,User,User,"docs,v5"
555074649,Issue Created,2020-01-25 11:32:15+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555074649,PR Created,2020-01-25 11:32:15+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555074649,Issue Updated,2020-06-16 03:44:12+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555074649,Issue Closed,2020-06-16 03:44:12+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555074649,PR Updated,2020-06-16 03:44:12+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555074649,PR Closed,2020-06-16 03:44:12+00:00,Glenn-Domin,0.2732,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,Issue Created,2020-01-25 11:55:45+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,PR Created,2020-01-25 11:55:45+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,Issue Closed,2020-01-25 13:58:33+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,PR Closed,2020-01-25 13:58:33+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,Issue Updated,2020-01-25 13:58:57+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
555076797,PR Updated,2020-01-25 13:58:57+00:00,MartijnCuppens,-0.4767,neutral,User,User,"css,v5,no-backport-to-v4"
558013866,Issue Created,2020-01-31 09:29:28+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558013866,PR Created,2020-01-31 09:29:28+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558013866,Issue Closed,2020-03-31 12:55:45+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558013866,PR Closed,2020-03-31 12:55:45+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558013866,Issue Updated,2020-03-31 12:55:46+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558013866,PR Updated,2020-03-31 12:55:46+00:00,Sergisa,0.6369,neutral,User,User,"js,v5"
558546032,Issue Created,2020-02-01 14:11:40+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558546032,PR Created,2020-02-01 14:11:40+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558546032,Issue Closed,2020-03-09 15:21:05+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558546032,PR Closed,2020-03-09 15:21:05+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558546032,Issue Updated,2020-03-09 15:21:06+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558546032,PR Updated,2020-03-09 15:21:06+00:00,MartijnCuppens,-0.2683,neutral,User,User,"js,v5,no-backport-to-v4"
558968960,Issue Created,2020-02-03 09:56:13+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
558968960,PR Created,2020-02-03 09:56:13+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
558968960,Issue Closed,2020-04-29 18:03:28+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
558968960,PR Closed,2020-04-29 18:03:28+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
558968960,Issue Updated,2020-04-29 18:03:29+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
558968960,PR Updated,2020-04-29 18:03:29+00:00,XhmikosR,0.3818,neutral,User,User,"build,v4,v5,backport-to-v4"
564641246,Issue Created,2020-02-13 12:10:26+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564641246,PR Created,2020-02-13 12:10:26+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564641246,Issue Closed,2020-03-23 17:03:57+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564641246,PR Closed,2020-03-23 17:03:57+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564641246,Issue Updated,2020-03-24 08:03:04+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564641246,PR Updated,2020-03-24 08:03:04+00:00,ffoodd,0.3182,neutral,User,User,"css,accessibility"
564810327,Issue Created,2020-02-13 16:39:21+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
564810327,PR Created,2020-02-13 16:39:21+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
564810327,Issue Closed,2021-04-05 03:26:23+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
564810327,PR Closed,2021-04-05 03:26:23+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
564810327,Issue Updated,2021-04-05 03:26:27+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
564810327,PR Updated,2021-04-05 03:26:27+00:00,ysds,-0.4588,neutral,User,User,"css,v5,has conflicts,no-backport-to-v4"
565050874,Issue Created,2020-02-14 01:37:29+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
565050874,PR Created,2020-02-14 01:37:29+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
565050874,Issue Closed,2020-09-24 15:55:16+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
